split	question_id	YN_Acc	F_Strict	F_Lenient	F_MRR	L_P	L_R	L_F1	YN_macroF1	YN_F1_yes	YN_F1_no
training14b_10pct_sample_answers	58a2c77a60087bc10a000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	589185cc621ea6ff7e00000b	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	589a245878275d0c4a000025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58962ed178275d0c4a000006	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	588f8e9794c1512c50000005	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58cbb55402b8c60953000033	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	587e1a01fc7e8dd84f000001	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58cdb41302b8c60953000042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58cdb80302b8c60953000043	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	58ca6d3902b8c6095300002c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58b5320e22d3005309000002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	589a245a78275d0c4a000026	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	58adc1ff9ef3c34033000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58c0836102b8c6095300001c	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	587d2b7efe8a08052f000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	587e0116ae05ffb474000002	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58dfe6b56fddd3e83e000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58dd0dde8acda34529000027	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58dbba438acda3452900001c	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	58a6c94860087bc10a00002a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	587e1e57fc7e8dd84f000003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	58e9f0ba3e8b6dc87c00000e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58f0b1d670f9fc6f0f000007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58b6d6f322d300530900000f	0.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.5714285714285715	NA	NA	NA
training14b_10pct_sample_answers	589a245478275d0c4a000022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	58e74bff3e8b6dc87c000004	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58ec72a4eda5a5767200000f	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	58eb9542eda5a57672000007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58f3ca5c70f9fc6f0f00000d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58ea59273e8b6dc87c000012	0.0	0.0	0.0	0.0	0.125	0.3333333333333333	0.18181818181818182	NA	NA	NA
training14b_10pct_sample_answers	58da270d8acda34529000013	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	58f3c4b970f9fc6f0f00000a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5895dfc97d9090f353000010	0.0	0.0	0.0	0.0	0.75	0.75	0.75	NA	NA	NA
training14b_10pct_sample_answers	5896e22078275d0c4a000014	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5a8866958cb19eca6b000003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	58ee1cafeda5a57672000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	5a76196faacfb9cd4c000001	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	5a760ed883b0d9ea66000019	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	59bf823b542ba3824b000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA
training14b_10pct_sample_answers	5a7357e63b9d13c708000001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5a87efa961bb38fb2400000e	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5a885daa61bb38fb24000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5a70ce4ab750ff4455000064	0.0	0.0	0.0	0.0	0.5	0.23076923076923078	0.3157894736842105	NA	NA	NA
training14b_10pct_sample_answers	5a857bfffaa1ab7d2e000030	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5a70ce82b750ff4455000065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5a6e3155b750ff445500003f	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5a8965f6fcd1d6a10c000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	5a76018c83b0d9ea6600000e	0.0	0.0	0.0	0.0	0.4444444444444444	0.4	0.4210526315789474	NA	NA	NA
training14b_10pct_sample_answers	5a68eabab750ff4455000015	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5a735cdc3b9d13c708000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5a68fd01b750ff445500001b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5a6e2578b750ff445500003d	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5a6e21b4b750ff445500003a	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5a8714e261bb38fb24000005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5a67c497b750ff4455000012	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5a9d30241d1251d03b00001b	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5a76160a83b0d9ea66000020	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5aa4faaed6d6b54f7900000b	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5aa6c800d6d6b54f79000012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5a733a672dc08e987e000014	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5aad4b37fcf456587200000a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5a9d96564e03427e73000001	0.0	0.0	0.0	0.0	0.125	0.16666666666666666	0.14285714285714288	NA	NA	NA
training14b_10pct_sample_answers	5a9d99ac4e03427e73000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	58ec6eb5eda5a5767200000c	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5abcf755fcf4565872000028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5ac725250340b9f058000006	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5aac5469fcf4565872000005	0.0	0.0	0.0	0.0	0.2857142857142857	0.2857142857142857	0.2857142857142857	NA	NA	NA
training14b_10pct_sample_answers	5ac09a7b19833b0d7b000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5aa6800ad6d6b54f79000011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	5aae6a86fcf456587200000e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5a74eaa50384be955100000b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5ad303970340b9f05800001a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c5f03371a4c55d80b000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c34ac49da8336e21a000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5be44bef133db5eb78000014	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5c34794fda8336e21a000001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5c644c3de842deac67000018	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5c5f0d071a4c55d80b000010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c5f30c91a4c55d80b000025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c61f379e842deac67000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c641179e842deac67000012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c73ad327c78d69471000097	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5c6582207c78d69471000001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5c662c507c78d6947100000d	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5c7836dad774d04240000002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5c6c46677c78d69471000035	0.0	0.0	0.0	0.0	0.2857142857142857	1.0	0.4444444444444445	NA	NA	NA
training14b_10pct_sample_answers	5c5b4a941a4c55d80b000002	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c5f2cef1a4c55d80b000022	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5c5723a007647bbc4b000019	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5c544c1707647bbc4b000003	0.0	0.0	0.0	0.0	0.09090909090909091	0.5	0.15384615384615385	NA	NA	NA
training14b_10pct_sample_answers	5c6b7daa7c78d6947100002b	0.0	0.0	0.0	0.0	0.8	0.8	0.8000000000000002	NA	NA	NA
training14b_10pct_sample_answers	5c5b52731a4c55d80b000003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5c65484ee842deac6700001f	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5c62a276e842deac6700000a	0.0	0.0	0.0	0.0	0.5	1.0	0.6666666666666666	NA	NA	NA
training14b_10pct_sample_answers	5c63286ae842deac6700000e	0.0	0.0	0.0	0.0	0.7	1.0	0.8235294117647058	NA	NA	NA
training14b_10pct_sample_answers	5c72fb4a7c78d69471000082	0.0	0.0	0.0	0.0	0.125	0.3333333333333333	0.18181818181818182	NA	NA	NA
training14b_10pct_sample_answers	5c6d6b377c78d69471000039	0.0	0.0	0.0	0.0	0.1	0.5	0.16666666666666669	NA	NA	NA
training14b_10pct_sample_answers	5c7d5fcfd774d04240000011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c8fee200101eac87000000f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c6ad2997c78d69471000020	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c8fef490101eac870000010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c9158a5ecadf2e73f000008	0.0	0.0	0.0	0.0	0.8	0.8	0.8000000000000002	NA	NA	NA
training14b_10pct_sample_answers	5ca61176ecadf2e73f00004e	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5c990241ecadf2e73f00002d	0.0	0.0	1.0	0.5	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c9904eaecadf2e73f00002e	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c9f79c3ecadf2e73f00003d	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	5c9f7bb6ecadf2e73f00003e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	5c89773ed558e5f23200000a	0.0	0.0	1.0	0.5	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e44c33a48dab47f26000020	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e31b575fbd6abf43b00004c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e48bf5ed14c9f295d000019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e776c72835f4e477700000e	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e4601293f54159529000002	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e7f5b43835f4e4777000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e44baaa48dab47f2600001a	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	5e30b870fbd6abf43b000038	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e6de3f21af46fc130000022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e4b52e36d0a27794100001b	0.0	0.0	0.0	0.0	0.5	0.5	0.5	NA	NA	NA
training14b_10pct_sample_answers	5e2d7ceefbd6abf43b00000b	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e35d3c6158f994d3a000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	5e47546d3f54159529000019	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e4609b83f54159529000005	0.0	0.0	0.0	0.0	0.4	0.5	0.4444444444444445	NA	NA	NA
training14b_10pct_sample_answers	5d386ed6a1e1595105000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e4b5f9a6d0a277941000021	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e52c0c76d0a27794100004b	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e6e8897c6a8763d23000003	0.0	0.0	0.0	0.0	0.2	0.5	0.28571428571428575	NA	NA	NA
training14b_10pct_sample_answers	5e7f64a5835f4e477700001e	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e7f5d83835f4e4777000017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2dfab2fbd6abf43b00001d	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e30f417fbd6abf43b000043	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e2f9e0dfbd6abf43b000034	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	5cf4dec0a49efeb44c00000c	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e31cc22fbd6abf43b000050	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e3e843748dab47f26000007	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e30ee25fbd6abf43b00003f	0.0	0.0	0.0	0.0	0.3333333333333333	1.0	0.5	NA	NA	NA
training14b_10pct_sample_answers	5e31d181fbd6abf43b000053	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5cd96f33a49efeb44c000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2906948b3851296d00000a	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e482160d14c9f295d00000c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e36d807b5b409ea5300000a	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e355e20fbd6abf43b000065	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e46da9c3f5415952900000a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2a046caa19d74431000008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2dac4efbd6abf43b00000f	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e2a080caa19d7443100000a	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2f9ceefbd6abf43b000033	0.0	0.0	0.0	0.0	0.6	0.75	0.6666666666666665	NA	NA	NA
training14b_10pct_sample_answers	5e48efd9f8b2df0d49000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c7006037c78d6947100005d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2a04feaa19d74431000009	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e5015436d0a277941000037	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	0.8	NA	NA	NA
training14b_10pct_sample_answers	5e55046fb761aafe09000004	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	NA	NA	NA
training14b_10pct_sample_answers	5d35e421b3a638076300000d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e51dab06d0a27794100003d	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e7641a0c6a8763d23000011	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	601c18eb1cb411341a000010	0.0	0.0	0.0	0.0	0.14285714285714285	0.25	0.18181818181818182	NA	NA	NA
training14b_10pct_sample_answers	5e52c96b6d0a27794100004f	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	60258edd1cb411341a0000a9	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	602598301cb411341a0000b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e9209792d3121100d00000b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	602593101cb411341a0000ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5fd0d880a43ad31278000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e91ffc22d3121100d000002	0.0	0.0	0.0	0.0	0.7142857142857143	1.0	0.8333333333333333	NA	NA	NA
training14b_10pct_sample_answers	602599251cb411341a0000b1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	6053bd5194d57fd879000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6060e1a094d57fd879000049	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	6025fd261cb411341a0000bf	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	6026ef311cb411341a0000d4	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6032a8b91cb411341a000149	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	60314c361cb411341a00012e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	603285861cb411341a000141	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	604b6a941cb411341a00016f	0.0	0.0	0.0	0.0	0.3333333333333333	0.16666666666666666	0.2222222222222222	NA	NA	NA
training14b_10pct_sample_answers	605281cf94d57fd879000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	601c44ab1cb411341a00001c	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5fdb43aea43ad3127800002b	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	601db8111cb411341a00004b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	603281cb1cb411341a000140	0.0	0.0	0.0	0.0	0.6	0.75	0.6666666666666665	NA	NA	NA
training14b_10pct_sample_answers	6080646c4e6a4cf630000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	601d72181cb411341a000034	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	NA	NA	NA
training14b_10pct_sample_answers	6023598a1cb411341a00009b	0.0	0.0	0.0	0.0	1.0	0.5	0.6666666666666666	NA	NA	NA
training14b_10pct_sample_answers	6060e03394d57fd879000048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	602c17d41cb411341a000118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	601c3f041cb411341a000018	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	606b800994d57fd879000071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6060701c94d57fd87900003c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5fd779b4a43ad31278000004	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	606b396994d57fd879000063	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	60311f691cb411341a00012a	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	5fe31307a43ad3127800003d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	606b7e5694d57fd879000070	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	61f95f9f882a024a1000004e	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	621b78e63a8413c65300003f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	606bfeb494d57fd879000074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	61f810a5882a024a1000003e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6027446d1cb411341a0000dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	606b32af94d57fd879000060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	61f52f22882a024a10000002	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6206bf3cc9dfcb9c0900003d	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6217d8f03a8413c653000021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	602c2ade1cb411341a000124	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	601ec0c91cb411341a00005f	0.0	0.0	0.0	0.0	0.45454545454545453	0.625	0.5263157894736842	NA	NA	NA
training14b_10pct_sample_answers	6217dccc3a8413c65300002e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	624c919ee764a53204000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	626aed2fe764a53204000043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	62015485c9dfcb9c09000023	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	6201a85cc9dfcb9c0900002a	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
